0,0,0,192.836,192.836
0.005,0.489104,0.582798,57.3549,57.3549
0.01,0.725733,0.864546,39.67,39.67
0.015,0.898535,1.07008,30.3248,30.3248
0.02,1.03467,1.23177,24.5465,24.5465
0.025,1.14701,1.36497,20.6211,20.6211
0.03,1.24265,1.47815,17.7809,17.7809
0.035,1.32595,1.57648,15.631,15.631
0.04,1.39973,1.66334,13.9473,13.9473
0.045,1.46597,1.74108,12.5932,12.5932
0.05,1.52606,1.81138,11.4807,11.4807
0.055,1.58108,1.87549,10.5507,10.5507
0.06,1.63181,1.93437,9.76177,9.76177
0.065,1.67888,1.98876,9.08422,9.08422
0.07,1.7228,2.03927,8.49612,8.49612
0.075,1.76396,2.08637,7.98095,7.98095
0.08,1.80271,2.13045,7.52601,7.52601
0.085,1.83931,2.17185,7.12141,7.12141
0.09,1.87399,2.21085,6.75929,6.75929
0.095,1.90696,2.24767,6.43336,6.43336
0.1,1.93838,2.28251,6.1385,6.1385
0.105,1.96839,2.31555,5.87053,5.87053
0.11,1.99712,2.34693,5.62597,5.62597
0.115,2.02468,2.3768,5.40193,5.40193
0.12,2.05117,2.40525,5.19596,5.19596
0.125,2.07667,2.4324,5.00601,5.00601
0.13,2.10125,2.45832,4.8303,4.8303
0.135,2.12499,2.48311,4.66732,4.66732
0.14,2.14795,2.50684,4.51577,4.51577
0.145,2.17017,2.52956,4.37451,4.37451
0.15,2.19171,2.55133,4.24255,4.24255
0.155,2.21261,2.57222,4.11903,4.11903
0.16,2.23291,2.59226,4.00318,4.00318
0.165,2.25265,2.6115,3.89434,3.89434
0.17,2.27186,2.62998,3.7919,3.7919
0.175,2.29058,2.64773,3.69533,3.69533
0.18,2.30883,2.66479,3.60416,3.60416
0.185,2.32663,2.6812,3.51796,3.51796
0.19,2.34401,2.69696,3.43636,3.43636
0.195,2.361,2.71212,3.35901,3.35901
0.2,2.37761,2.7267,3.28559,3.28559
0.205,2.39386,2.74071,3.21583,3.21583
0.21,2.40977,2.75419,3.14948,3.14948
0.215,2.42536,2.76714,3.08629,3.08629
0.22,2.44064,2.77959,3.02606,3.02606
0.225,2.45563,2.79155,2.96859,2.96859
0.23,2.47033,2.80304,2.9137,2.9137
0.235,2.48477,2.81407,2.86124,2.86124
0.24,2.49895,2.82466,2.81105,2.81105
0.245,2.51288,2.83482,2.763,2.763
0.25,2.52658,2.84455,2.71695,2.71695
0.255,2.54006,2.85388,2.67278,2.67278
0.26,2.55331,2.86281,2.6304,2.6304
0.265,2.56636,2.87136,2.58969,2.58969
0.27,2.57921,2.87952,2.55056,2.55056
0.275,2.59187,2.88732,2.51292,2.51292
0.28,2.60434,2.89475,2.4767,2.4767
0.285,2.61664,2.90183,2.44181,2.44181
0.29,2.62876,2.90856,2.40818,2.40818
0.295,2.64072,2.91495,2.37574,2.37574
0.3,2.65252,2.92101,2.34444,2.34444
0.305,2.66417,2.92674,2.3142,2.3142
0.31,2.67567,2.93215,2.28498,2.28498
0.315,2.68702,2.93725,2.25672,2.25672
0.32,2.69824,2.94203,2.22938,2.22938
0.325,2.70932,2.9465,2.20289,2.20289
0.33,2.72027,2.95068,2.17723,2.17723
0.335,2.73109,2.95456,2.15234,2.15234
0.34,2.74179,2.95815,2.12818,2.12818
0.345,2.75237,2.96144,2.10472,2.10472
0.35,2.76284,2.96446,2.08192,2.08192
0.355,2.77319,2.96719,2.05975,2.05975
0.36,2.78344,2.96964,2.03816,2.03816
0.365,2.79358,2.97182,2.01714,2.01714
0.37,2.80361,2.97373,1.99664,1.99664
0.375,2.81354,2.97537,1.97664,1.97664
0.38,2.82338,2.97675,1.95711,1.95711
0.385,2.83311,2.97786,1.93802,1.93802
0.39,2.84276,2.97872,1.91934,1.91934
0.395,2.85231,2.97931,1.90106,1.90106
0.4,2.86177,2.97966,1.88315,1.88315
0.405,2.87114,2.97975,1.86559,1.86559
0.41,2.88042,2.97959,1.84834,1.84834
0.415,2.88962,2.97918,1.8314,1.8314
0.42,2.89874,2.97853,1.81474,1.81474
0.425,2.90777,2.97764,1.79834,1.79834
0.43,2.91672,2.9765,1.78219,1.78219
0.435,2.92559,2.97513,1.76626,1.76626
0.44,2.93439,2.97352,1.75054,1.75054
0.445,2.9431,2.97167,1.73502,1.73502
0.45,2.95174,2.96959,1.71967,1.71967
0.455,2.9603,2.96729,1.70449,1.70449
0.46,2.96878,2.96475,1.68947,1.68947
0.465,2.97719,2.96199,1.67457,1.67457
0.47,2.98553,2.959,1.65981,1.65981
0.475,2.99379,2.95579,1.64516,1.64516
0.48,3.00198,2.95236,1.63062,1.63062
0.485,3.0101,2.94871,1.61617,1.61617
0.49,3.01814,2.94484,1.60181,1.60181
0.495,3.02611,2.94076,1.58753,1.58753
0.5,3.03402,2.93647,1.57331,1.57331
0.505,3.04185,2.93196,1.55917,1.55917
0.51,3.04961,2.92725,1.54507,1.54507
0.515,3.0573,2.92234,1.53103,1.53103
0.52,3.06492,2.91721,1.51704,1.51704
0.525,3.07247,2.91189,1.50309,1.50309
0.53,3.07995,2.90637,1.48918,1.48918
0.535,3.08736,2.90065,1.4753,1.4753
0.54,3.0947,2.89473,1.46145,1.46145
0.545,3.10198,2.88862,1.44764,1.44764
0.55,3.10918,2.88232,1.43385,1.43385
0.555,3.11631,2.87583,1.42009,1.42009
0.56,3.12338,2.86916,1.40635,1.40635
0.565,3.13038,2.8623,1.39264,1.39264
0.57,3.13731,2.85526,1.37895,1.37895
0.575,3.14417,2.84804,1.36528,1.36528
0.58,3.15096,2.84064,1.35164,1.35164
0.585,3.15768,2.83307,1.33802,1.33802
0.59,3.16434,2.82533,1.32443,1.32443
0.595,3.17093,2.81741,1.31086,1.31086
0.6,3.17745,2.80933,1.29732,1.29732
0.605,3.1839,2.80109,1.28381,1.28381
0.61,3.19029,2.79268,1.27033,1.27033
0.615,3.1966,2.78411,1.25688,1.25688
0.62,3.20286,2.77539,1.24346,1.24346
0.625,3.20904,2.76651,1.23007,1.23007
0.63,3.21516,2.75747,1.21673,1.21673
0.635,3.22121,2.74829,1.20342,1.20342
0.64,3.22719,2.73896,1.19015,1.19015
0.645,3.23311,2.72948,1.17693,1.17693
0.65,3.23896,2.71986,1.16375,1.16375
0.655,3.24475,2.7101,1.15062,1.15062
0.66,3.25047,2.7002,1.13754,1.13754
0.665,3.25612,2.69017,1.12452,1.12452
0.67,3.26171,2.68,1.11155,1.11155
0.675,3.26724,2.66971,1.09863,1.09863
0.68,3.2727,2.65928,1.08578,1.08578
0.685,3.27809,2.64873,1.07298,1.07298
0.69,3.28343,2.63805,1.06026,1.06026
