0,0,0,229.813,229.813
0.005,0.582889,0.489009,68.3522,68.3522
0.01,0.864887,0.725377,47.2752,47.2752
0.015,1.07081,0.897764,36.1372,36.1372
0.02,1.23304,1.03334,29.25,29.25
0.025,1.36689,1.14498,24.5709,24.5709
0.03,1.48086,1.2398,21.1853,21.1853
0.035,1.5801,1.32214,18.6222,18.6222
0.04,1.668,1.39483,16.6148,16.6148
0.045,1.7469,1.45983,15.0002,15.0002
0.05,1.81848,1.51857,13.6736,13.6736
0.055,1.88399,1.5721,12.5644,12.5644
0.06,1.9444,1.62121,11.6233,11.6233
0.065,2.00045,1.66653,10.815,10.815
0.07,2.05273,1.70857,10.1133,10.1133
0.075,2.10173,1.74772,9.49848,9.49848
0.08,2.14783,1.78432,8.95545,8.95545
0.085,2.19138,1.81865,8.4724,8.4724
0.09,2.23264,1.85093,8.03996,8.03996
0.095,2.27185,1.88136,7.65065,7.65065
0.1,2.30921,1.91011,7.29836,7.29836
0.105,2.34489,1.93733,6.9781,6.9781
0.11,2.37904,1.96313,6.68573,6.68573
0.115,2.41179,1.98763,6.4178,6.4178
0.12,2.44325,2.01093,6.17141,6.17141
0.125,2.47353,2.0331,5.94408,5.94408
0.13,2.50272,2.05422,5.73372,5.73372
0.135,2.53089,2.07437,5.53852,5.53852
0.14,2.55813,2.0936,5.35693,5.35693
0.145,2.58448,2.11196,5.18758,5.18758
0.15,2.61002,2.12951,5.02931,5.02931
0.155,2.63479,2.14628,4.88108,4.88108
0.16,2.65885,2.16233,4.74197,4.74197
0.165,2.68223,2.17767,4.6112,4.6112
0.17,2.70497,2.19235,4.48804,4.48804
0.175,2.72712,2.2064,4.37186,4.37186
0.18,2.7487,2.21985,4.26209,4.26209
0.185,2.76975,2.23271,4.15824,4.15824
0.19,2.79029,2.24502,4.05984,4.05984
0.195,2.81036,2.2568,3.96648,3.96648
0.2,2.82997,2.26806,3.8778,3.8778
0.205,2.84914,2.27882,3.79345,3.79345
0.21,2.86791,2.28911,3.71313,3.71313
0.215,2.88628,2.29893,3.63657,3.63657
0.22,2.90428,2.30831,3.56351,3.56351
0.225,2.92192,2.31725,3.49372,3.49372
0.23,2.93922,2.32577,3.42699,3.42699
0.235,2.95619,2.33389,3.36311,3.36311
0.24,2.97286,2.34161,3.30192,3.30192
0.245,2.98922,2.34894,3.24325,3.24325
0.25,3.00529,2.35589,3.18694,3.18694
0.255,3.02109,2.36248,3.13286,3.13286
0.26,3.03662,2.36871,3.08086,3.08086
0.265,3.0519,2.37458,3.03084,3.03084
0.27,3.06694,2.38012,2.98267,2.98267
0.275,3.08173,2.38532,2.93625,2.93625
0.28,3.0963,2.39019,2.89149,2.89149
0.285,3.11065,2.39474,2.84829,2.84829
0.29,3.12479,2.39898,2.80657,2.80657
0.295,3.13872,2.4029,2.76624,2.76624
0.3,3.15245,2.40653,2.72723,2.72723
0.305,3.16599,2.40985,2.68946,2.68946
0.31,3.17935,2.41288,2.65288,2.65288
0.315,3.19252,2.41562,2.61742,2.61742
0.32,3.20552,2.41807,2.58302,2.58302
0.325,3.21836,2.42025,2.54962,2.54962
0.33,3.23102,2.42214,2.51717,2.51717
0.335,3.24353,2.42377,2.48563,2.48563
0.34,3.25588,2.42513,2.45493,2.45493
0.345,3.26808,2.42622,2.42505,2.42505
0.35,3.28013,2.42705,2.39593,2.39593
0.355,3.29204,2.42762,2.36753,2.36753
0.36,3.30381,2.42794,2.33982,2.33982
0.365,3.31544,2.428,2.31276,2.31276
0.37,3.32694,2.42782,2.28632,2.28632
0.375,3.3383,2.42739,2.26046,2.26046
0.38,3.34954,2.42671,2.23515,2.23515
0.385,3.36066,2.4258,2.21037,2.21037
0.39,3.37165,2.42464,2.18607,2.18607
0.395,3.38252,2.42325,2.16224,2.16224
0.4,3.39327,2.42163,2.13886,2.13886
0.405,3.40391,2.41977,2.11589,2.11589
0.41,3.41443,2.41769,2.09331,2.09331
