0,0,0,281.908,281.908
0.005,0.715014,0.260151,83.8443,83.8443
0.01,1.06092,0.385793,57.9868,57.9868
0.015,1.31349,0.477317,44.3211,44.3211
0.02,1.51244,0.549185,35.87,35.87
0.025,1.67659,0.608251,30.1277,30.1277
0.03,1.81632,0.658299,25.972,25.972
0.035,1.93797,0.701639,22.8255,22.8255
0.04,2.04569,0.739781,20.3605,20.3605
0.045,2.14237,0.773773,18.3774,18.3774
0.05,2.23005,0.804365,16.7475,16.7475
0.055,2.31029,0.832118,15.3844,15.3844
0.06,2.38424,0.857459,14.2275,14.2275
0.065,2.45283,0.880721,13.2335,13.2335
0.07,2.51679,0.902171,12.3702,12.3702
0.075,2.57671,0.922023,11.6135,11.6135
0.08,2.63307,0.940455,10.9448,10.9448
0.085,2.68628,0.957611,10.3497,10.3497
0.09,2.73667,0.973617,9.81672,9.81672
0.095,2.78454,0.988575,9.33659,9.33659
0.1,2.83011,1.00258,8.90187,8.90187
0.105,2.87362,1.01569,8.50641,8.50641
0.11,2.91524,1.028,8.14516,8.14516
0.115,2.95512,1.03955,7.81387,7.81387
0.12,2.99342,1.05039,7.50896,7.50896
0.125,3.03025,1.06057,7.22743,7.22743
0.13,3.06573,1.07014,6.96669,6.96669
0.135,3.09995,1.07912,6.72452,6.72452
0.14,3.133,1.08754,6.49902,6.49902
0.145,3.16496,1.09544,6.28852,6.28852
0.15,3.19591,1.10285,6.09158,6.09158
0.155,3.2259,1.10978,5.90693,5.90693
0.16,3.255,1.11626,5.73345,5.73345
0.165,3.28325,1.1223,5.57015,5.57015
0.17,3.31071,1.12793,5.41617,5.41617
0.175,3.33743,1.13316,5.27073,5.27073
0.18,3.36343,1.138,5.13313,5.13313
0.185,3.38877,1.14247,5.00275,5.00275
0.19,3.41347,1.14658,4.87902,4.87902
0.195,3.43757,1.15035,4.76146,4.76146
0.2,3.4611,1.15378,4.64959,4.64959
0.205,3.48407,1.15688,4.54302,4.54302
0.21,3.50653,1.15966,4.44136,4.44136
0.215,3.5285,1.16214,4.34428,4.34428
0.22,3.54998,1.16431,4.25146,4.25146
0.225,3.57102,1.16619,4.16262,4.16262
0.23,3.59162,1.16779,4.0775,4.0775
0.235,3.6118,1.16911,3.99586,3.99586
0.24,3.63158,1.17015,3.91748,3.91748
0.245,3.65098,1.17092,3.84216,3.84216
0.25,3.67001,1.17143,3.76972,3.76972
0.255,3.68868,1.17169,3.69997,3.69997
0.26,3.70701,1.17169,3.63277,3.63277
0.265,3.72501,1.17144,3.56795,3.56795
0.27,3.74269,1.17095,3.50539,3.50539
0.275,3.76007,1.17022,3.44496,3.44496
0.28,3.77715,1.16926,3.38653,3.38653
0.285,3.79394,1.16806,3.33,3.33
0.29,3.81045,1.16664,3.27527,3.27527
0.295,3.82669,1.16499,3.22223,3.22223
0.3,3.84267,1.16312,3.17079,3.17079
0.305,3.8584,1.16103,3.12088,3.12088
0.31,3.87389,1.15873,3.07241,3.07241
0.315,3.88913,1.15621,3.0253,3.0253
0.32,3.90414,1.15349,2.9795,2.9795
0.325,3.91893,1.15055,2.93492,2.93492
0.33,3.93349,1.14742,2.89151,2.89151
0.335,3.94784,1.14408,2.84922,2.84922
0.34,3.96199,1.14054,2.80798,2.80798
0.345,3.97593,1.1368,2.76775,2.76775
0.35,3.98967,1.13287,2.72848,2.72848
0.355,4.00321,1.12874,2.69011,2.69011
0.36,4.01657,1.12443,2.65262,2.65262
0.365,4.02974,1.11993,2.61595,2.61595
0.37,4.04273,1.11524,2.58007,2.58007
0.375,4.05554,1.11036,2.54494,2.54494
0.38,4.06818,1.10531,2.51054,2.51054
0.385,4.08065,1.10007,2.47681,2.47681
0.39,4.09295,1.09466,2.44375,2.44375
0.395,4.10509,1.08907,2.41131,2.41131
0.4,4.11706,1.0833,2.37947,2.37947
0.405,4.12888,1.07736,2.34821,2.34821
0.41,4.14055,1.07126,2.31749,2.31749
0.415,4.15206,1.06498,2.2873,2.2873
0.42,4.16342,1.05854,2.25762,2.25762
0.425,4.17463,1.05193,2.22842,2.22842
0.43,4.1857,1.04516,2.19969,2.19969
0.435,4.19663,1.03822,2.17141,2.17141
0.44,4.20742,1.03113,2.14356,2.14356
0.445,4.21807,1.02388,2.11612,2.11612
0.45,4.22858,1.01648,2.08908,2.08908
0.455,4.23896,1.00892,2.06243,2.06243
0.46,4.24921,1.00121,2.03615,2.03615
0.465,4.25932,0.993348,2.01023,2.01023
0.47,4.26931,0.985338,1.98466,1.98466
0.475,4.27917,0.977182,1.95943,1.95943
0.48,4.2889,0.968882,1.93452,1.93452
0.485,4.29851,0.960438,1.90993,1.90993
0.49,4.308,0.951853,1.88564,1.88564
0.495,4.31737,0.943129,1.86166,1.86166
0.5,4.32662,0.934268,1.83796,1.83796
0.505,4.33575,0.925271,1.81455,1.81455
0.51,4.34477,0.91614,1.79142,1.79142
0.515,4.35367,0.906878,1.76856,1.76856
0.52,4.36245,0.897485,1.74595,1.74595
0.525,4.37113,0.887964,1.72361,1.72361
0.53,4.37969,0.878317,1.70152,1.70152
0.535,4.38814,0.868545,1.67968,1.67968
0.54,4.39649,0.85865,1.65808,1.65808
0.545,4.40472,0.848634,1.63671,1.63671
0.55,4.41285,0.838499,1.61558,1.61558
0.555,4.42088,0.828246,1.59469,1.59469
0.56,4.4288,0.817878,1.57401,1.57401
0.565,4.43662,0.807396,1.55356,1.55356
0.57,4.44434,0.796802,1.53333,1.53333
0.575,4.45195,0.786098,1.51332,1.51332
0.58,4.45947,0.775285,1.49352,1.49352
0.585,4.46689,0.764365,1.47394,1.47394
0.59,4.47421,0.753341,1.45456,1.45456
0.595,4.48144,0.742213,1.43539,1.43539
0.6,4.48856,0.730984,1.41642,1.41642
0.605,4.4956,0.719655,1.39766,1.39766
0.61,4.50254,0.708228,1.3791,1.3791
0.615,4.50939,0.696705,1.36073,1.36073
0.62,4.51615,0.685087,1.34256,1.34256
0.625,4.52282,0.673376,1.32459,1.32459
0.63,4.5294,0.661573,1.30682,1.30682
0.635,4.53589,0.649681,1.28923,1.28923
0.64,4.54229,0.637701,1.27184,1.27184
0.645,4.5486,0.625634,1.25463,1.25463
0.65,4.55483,0.613482,1.23761,1.23761
0.655,4.56098,0.601248,1.22079,1.22079
0.66,4.56704,0.588931,1.20414,1.20414
0.665,4.57302,0.576534,1.18768,1.18768
0.67,4.57892,0.564059,1.17141,1.17141
0.675,4.58474,0.551507,1.15531,1.15531
0.68,4.59047,0.538879,1.1394,1.1394
0.685,4.59613,0.526177,1.12366,1.12366
0.69,4.60171,0.513402,1.10811,1.10811
0.695,4.60721,0.500556,1.09273,1.09273
0.7,4.61264,0.48764,1.07753,1.07753
0.705,4.61799,0.474656,1.0625,1.0625
0.71,4.62326,0.461605,1.04765,1.04765
0.715,4.62846,0.448489,1.03297,1.03297
0.72,4.63359,0.435308,1.01847,1.01847
0.725,4.63865,0.422064,1.00413,1.00413
0.73,4.64363,0.408759,0.989963,0.989963
0.735,4.64855,0.395393,0.975965,0.975965
0.74,4.65339,0.381968,0.962134,0.962134
0.745,4.65817,0.368486,0.94847,0.94847
0.75,4.66288,0.354947,0.934971,0.934971
0.755,4.66752,0.341352,0.921637,0.921637
0.76,4.6721,0.327704,0.908465,0.908465
0.765,4.67661,0.314002,0.895455,0.895455
0.77,4.68105,0.300249,0.882605,0.882605
0.775,4.68543,0.286445,0.869915,0.869915
0.78,4.68975,0.272592,0.857383,0.857383
0.785,4.69401,0.25869,0.845008,0.845008
0.79,4.6982,0.244741,0.832789,0.832789
0.795,4.70233,0.230746,0.820724,0.820724
0.8,4.70641,0.216705,0.808812,0.808812
0.805,4.71042,0.20262,0.797053,0.797053
0.81,4.71438,0.188492,0.785444,0.785444
0.815,4.71828,0.174321,0.773985,0.773985
0.82,4.72212,0.16011,0.762674,0.762674
0.825,4.7259,0.145858,0.75151,0.75151
0.83,4.72963,0.131567,0.740492,0.740492
0.835,4.73331,0.117237,0.729618,0.729618
0.84,4.73693,0.10287,0.718887,0.718887
0.845,4.7405,0.0884655,0.708298,0.708298
0.85,4.74401,0.0740257,0.69785,0.69785
0.855,4.74748,0.0595509,0.68754,0.68754
0.86,4.75089,0.0450419,0.677368,0.677368
0.865,4.75425,0.0304996,0.667333,0.667333
0.87,4.75756,0.0159247,0.657433,0.657433
0.875,4.76083,0.00131806,0.647667,0.647667
