0,0,0,102.606,102.606
0.005,0.260248,0.714933,30.5183,30.5183
0.01,0.386159,1.06061,21.109,21.109
0.015,0.478112,1.31285,16.1371,16.1371
0.02,0.550556,1.51134,13.0631,13.0631
0.025,0.610342,1.67492,10.975,10.975
0.03,0.66125,1.81398,9.4643,9.4643
0.035,0.705589,1.93486,8.3209,8.3209
0.04,0.744869,2.04172,7.42554,7.42554
0.045,0.780134,2.13741,6.70557,6.70557
0.05,0.812137,2.22402,6.11418,6.11418
0.055,0.841437,2.30306,5.61986,5.61986
0.06,0.86846,2.37573,5.20062,5.20062
0.065,0.893542,2.44293,4.84064,4.84064
0.07,0.916946,2.5054,4.52826,4.52826
0.075,0.938889,2.56373,4.25469,4.25469
0.08,0.959546,2.61839,4.01318,4.01318
0.085,0.979065,2.6698,3.79845,3.79845
0.09,0.997568,2.71829,3.60634,3.60634
0.095,1.01516,2.76415,3.43348,3.43348
0.1,1.03193,2.80762,3.27717,3.27717
0.105,1.04796,2.84892,3.13517,3.13517
0.11,1.0633,2.88823,3.00563,3.00563
0.115,1.07803,2.9257,2.88702,2.88702
0.12,1.09219,2.96148,2.77804,2.77804
0.125,1.10582,2.99569,2.67758,2.67758
0.13,1.11898,3.02845,2.58472,2.58472
0.135,1.13168,3.05984,2.49864,2.49864
0.14,1.14397,3.08997,2.41865,2.41865
0.145,1.15588,3.1189,2.34415,2.34415
0.15,1.16742,3.14672,2.27461,2.27461
0.155,1.17863,3.17347,2.20958,2.20958
0.16,1.18953,3.19923,2.14864,2.14864
0.165,1.20013,3.22404,2.09144,2.09144
0.17,1.21045,3.24796,2.03766,2.03766
0.175,1.22051,3.27103,1.98702,1.98702
0.18,1.23032,3.29328,1.93928,1.93928
0.185,1.2399,3.31476,1.89419,1.89419
0.19,1.24927,3.33551,1.85157,1.85157
0.195,1.25842,3.35554,1.81123,1.81123
0.2,1.26738,3.3749,1.773,1.773
0.205,1.27616,3.39361,1.73673,1.73673
0.21,1.28475,3.4117,1.7023,1.7023
0.215,1.29318,3.42918,1.66958,1.66958
0.22,1.30145,3.44609,1.63845,1.63845
0.225,1.30957,3.46244,1.60881,1.60881
0.23,1.31754,3.47825,1.58058,1.58058
0.235,1.32538,3.49354,1.55366,1.55366
0.24,1.33308,3.50832,1.52797,1.52797
0.245,1.34066,3.52262,1.50345,1.50345
0.25,1.34812,3.53644,1.48002,1.48002
0.255,1.35546,3.5498,1.45763,1.45763
0.26,1.3627,3.56271,1.43621,1.43621
0.265,1.36983,3.57519,1.41572,1.41572
0.27,1.37685,3.58724,1.3961,1.3961
0.275,1.38379,3.59888,1.37732,1.37732
0.28,1.39063,3.61012,1.35931,1.35931
0.285,1.39738,3.62097,1.34206,1.34206
0.29,1.40405,3.63143,1.32551,1.32551
0.295,1.41064,3.64151,1.30964,1.30964
0.3,1.41715,3.65123,1.29441,1.29441
0.305,1.42358,3.66059,1.27979,1.27979
0.31,1.42995,3.66959,1.26576,1.26576
0.315,1.43624,3.67825,1.25228,1.25228
0.32,1.44247,3.68657,1.23933,1.23933
0.325,1.44864,3.69456,1.22689,1.22689
0.33,1.45474,3.70222,1.21493,1.21493
0.335,1.46079,3.70955,1.20344,1.20344
0.34,1.46678,3.71657,1.19238,1.19238
0.345,1.47271,3.72328,1.18175,1.18175
